Station2_mp_6,Station2_mp_7,Station2_mp_8,Station2_mp_9,Station2_mp_10,Station2_mp_11,Station2_mp_12,Station2_mp_13,Station2_mp_14,Station2_mp_15,Station2_mp_16,Station2_mp_17,Station2_mp_18,Station2_mp_19,Station2_mp_20,Station2_mp_21,Station2_mp_22,Station2_mp_23,Station2_mp_24,Station2_mp_25,Station2_mp_26,Station2_mp_27,Station2_mp_28,Station2_mp_29,Station2_mp_30,Station2_mp_31,Station2_mp_32,Station2_mp_33,Station2_mp_34,Station2_mp_35,Station2_mp_36,Station2_mp_37,Station2_mp_38,Station2_mp_39
36786.497153844844,0.003682962304325936,59260.42,41345.01,16110.02,0.003992188,0.001240234,24.997911840025754,0.0009102788341687127,1186.7636737442538,27370747.168963324,0.00159961,42919.68,11574180.472364808,0.003158203,36869.05,0.003703125,55507.38,37930.36,16179.24,0.00397461,0.0013125,30.76266,0.0009487089933051424,1219.3316765940372,26147310.0,0.001595703,39435.8,6464259.0,0.003158203,-0.0001945871925347828,0.0013519565428569739,-0.0015633028681308453,0.001545905202029355
37884.23542854586,0.0035884198397117123,54061.53,36667.17,16031.19,0.003970703,0.001349609,34.97516184245319,0.0009577485361971462,1168.4373856434925,26039483.31648906,0.001603516,37995.73,5275390.264849022,0.003113281,37968.81,0.003582031,56218.76,38976.29,16406.11,0.003898438,0.001224609,36.53066,0.0008709003361086311,1203.7554390232297,24899980.0,0.001568359,40072.21,6967396.0,0.003083985,-0.00043994307793868907,0.0013557393693107325,-0.000484955549583194,0.0015144989321620914
39099.14644814949,0.0037028592293073385,57735.75,40299.08,16038.88,0.004023438,0.001314453,31.32769281811791,0.00081419767048544,1145.2677363330536,28356699.08652765,0.001576172,41498.83,8330557.771270744,0.003189453,38953.21,0.003644531,57903.02,40789.36,15971.59,0.003945312,0.001253906,34.60799,0.000918087256033034,1148.5959387756766,26125070.0,0.001595703,41935.27,9483100.0,0.003101563,-0.0006322526529384744,0.0014135985184271804,-0.0005349718650142875,0.0005546673534667635
37974.791052177876,0.0036401009650962476,54736.39,37003.64,15956.21,0.0039375,0.001304688,27.7228591913161,0.0009710092031033021,1129.3736365207965,26408927.01926524,0.001541016,38299.51,5469107.857951095,0.0030625,38693.66,0.003640625,56776.33,39628.07,16075.41,0.003941406,0.001289063,24.99466,0.0009599507900695545,1150.474101667376,25838180.0,0.00159375,40512.5,7995542.0,0.003109375,-0.0018796067168526333,0.0005631790156293549,-0.000424238740282658,0.0006713174831170795
37394.72243760633,0.0036905713429669605,51935.06,34698.36,16538.78,0.003894531,0.001326172,31.51982839621598,0.0009245836115705868,1165.4022477382332,25459151.15439998,0.001595703,35848.11,4629317.861736022,0.003095703,37105.54,0.003650391,55699.64,38203.38,16300.36,0.003945312,0.001277344,34.60799,0.0009546717491773941,1176.0798957666318,26475820.0,0.001582031,39378.13,5348587.0,0.00309375,-0.001606778773631396,0.002215963878532954,-0.00168075148964066,0.000690552454471114
38146.25837146808,0.0036645313183333405,58060.67,40785.52,15833.16,0.004017578,0.001314453,26.092779492497062,0.0008177208722374822,1167.8033541783022,28209503.223942284,0.001595703,41921.81,8038645.580403499,0.003164063,38314.89,0.003673828,56218.76,38953.21,16098.48,0.003945312,0.00125,28.83999,0.0009562231622987753,1163.0854452956185,28186660.0,0.001574219,40052.98,7204546.0,0.003070313,-0.0004953359817477462,0.000804334562298025,-0.0016906188580800047,0.0020435590838255653
39101.539206446665,0.00368358119278946,57560.78,40249.1,16123.48,0.003964844,0.001294922,40.192244540799486,0.0008858297880361592,1171.5617343933504,25028157.717152484,0.001568359,41366.16,6124629.027891663,0.003171875,39101.26,0.003650391,57305.07,40179.88,15815.85,0.003972657,0.00128125,32.68533,0.0008613609739632774,1179.4912601059384,26199090.0,0.001576172,41437.3,8428263.0,0.003166016,-0.0006286585139484271,0.0013748824704895757,-0.001233445208459444,0.0014901045492471982
38339.698652611354,0.0036460551217723848,54565.27,37357.4,16311.9,0.003916016,0.001285156,33.256749481400824,0.0009421412329095339,1201.0881968635856,26699812.094383746,0.001597656,38326.43,5792628.202358895,0.003089844,38518.7,0.003703125,57401.2,40143.35,16225.38,0.003914063,0.001269531,34.60799,0.000939296238211535,1181.7194989568277,25580410.0,0.00159961,41375.78,11156590.0,0.003046875,-0.001969589027017245,0.0011817376654586068,-0.0009378121144753312,0.0016798366343662942
37627.04892445975,0.0036500853332273684,56866.7,39545.4,16044.65,0.003957031,0.001275391,25.529712752120577,0.0008282890571555787,1212.3464116240018,27670009.730619133,0.00159375,40952.79,8425208.597126013,0.003109375,37613.12,0.003712891,56066.87,38932.07,16436.87,0.003896485,0.001298828,23.07199,0.000895546943433593,1127.676450295457,25438590.0,0.001576172,40354.84,8006493.0,0.0030625,-0.0019852327435578862,0.0015180386457256674,-0.0014510351936235825,0.0006243397407783106
39170.17604092601,0.003638294219288059,59202.73,41791.07,16048.49,0.003947266,0.001289063,37.78008916918733,0.0009813159378282731,1164.6545306564458,25618100.66533228,0.001568359,42896.61,11087145.37686313,0.003169922,39076.27,0.00363086,57564.63,39956.85,15787.01,0.003898438,0.001238281,32.68533,0.0009116021498353382,1124.2795014876017,24266750.0,0.001572266,41120.06,9653872.0,0.003113281,-0.0005383502416059779,0.0020620215830784838,-0.0006964701392773622,0.0019052966905845443
41194.77665696702,0.0037055286073245214,57399.28,40145.27,16311.9,0.003875,0.001210938,33.6060269954079,0.0009074426313852304,1177.9962431111185,26212134.5075082,0.001572266,41360.39,9702669.345945174,0.003103516,40622.09,0.003648438,59256.57,41814.14,16371.5,0.00396875,0.001248047,34.60799,0.0009105556673023954,1174.9467164127884,26906260.0,0.001548828,42552.45,10213200.0,0.003146484,-0.00031195967960687533,0.0016744269818937986,-0.001854436175985644,0.0010158672661810233
40654.95355460834,0.003711658915137849,55640.04,38376.42,15931.21,0.003970703,0.001296875,39.39780905166436,0.0009051787261224164,1182.299892579748,25259032.275074504,0.001574219,39637.69,6708538.998187642,0.003117188,40839.35,0.003703125,58554.8,42256.36,16313.82,0.003943359,0.001255859,34.60799,0.0009533086209284396,1220.5233106383416,24811000.0,0.001568359,42508.23,13018480.0,0.003109375,0.0009532611592972242,0.0013008638301758597,-0.00030698791395663183,0.001547294085839127
38881.43496293193,0.0036415169555880063,58183.72,41275.8,16046.57,0.00397461,0.001285156,23.435875963501285,0.0009325662056925864,1125.6083488032998,26759203.92206181,0.001625,42210.21,7784989.884379847,0.003189453,38757.11,0.003666016,57420.43,40143.35,16140.78,0.003990234,0.001283203,24.99466,0.0009761619219985204,1171.8961748481702,24353330.0,0.001578125,41356.55,8520566.0,0.003150391,-0.00042604207772102245,0.0011201363975248799,-0.000522264755633691,0.0007312663575276215
38748.68963898584,0.003640384862451988,57333.9,40137.58,15967.74,0.003939454,0.001287109,29.738026501040252,0.0008228188670598364,1170.572647511688,28430664.998653866,0.001570313,41393.08,8917093.635676509,0.003119141,39076.27,0.003681641,57107.03,39599.23,16081.18,0.003972657,0.00128125,34.60799,0.0008511486258930558,1170.741759027833,27663250.0,0.00159961,40875.89,8367443.0,0.003134766,-0.0007474261329831405,0.0016109238028759792,-0.001469646709629145,0.0007149389754674629
38761.27708905159,0.0036489842736642324,50804.53,36305.71,16525.32,0.003908203,0.001324219,33.87215737524855,0.0009709326505941109,1148.2451011712008,24064838.049678437,0.001572266,33925.45,4419729.481167317,0.003066406,39222.39,0.003734375,57299.3,40172.19,16496.47,0.003912109,0.001242188,34.60799,0.0008926318019902226,1136.026571985781,23847490.0,0.001539063,41100.83,9653872.0,0.003072266,-0.0003985416728531267,0.0021141950076636645,-0.0009984037890062364,0.0010493799912935696
37600.81900121476,0.003692070775438012,56047.64,38880.16,16102.33,0.003917969,0.001251953,23.740999567782527,0.0008946092864141783,1175.7392805336835,25594785.11309212,0.00159375,39876.1,6402553.827126776,0.003078125,37247.81,0.003675781,55778.47,38022.65,16373.42,0.003914063,0.001240234,19.22666,0.0009478372973302199,1143.5640926544404,25959900.0,0.001572266,39212.78,8356493.0,0.003074219,-0.00041594674078444804,0.00217335301626129,0.001203256444635435,0.0013561104603300649
33366.27612919584,0.003648401374684037,55953.43,39070.5,15888.91,0.0039375,0.001289063,34.01329837446559,0.0009793564091548817,1148.110493049729,24906345.087021094,0.001574219,40272.17,8110068.795725116,0.003140625,33075.62,0.003673828,52063.88,34882.93,16206.15,0.003892578,0.001275391,34.60799,0.0009338622599305374,1205.0513198878664,25472860.0,0.001570313,35717.37,5198529.0,0.003001953,-0.001973892199353953,0.0011140703625115178,-0.0010601968264554805,0.0007683734500077672
37224.23792178666,0.003619961117222757,57781.89,40281.78,16206.15,0.00397461,0.001234375,34.07464756302463,0.0009062035756239688,1222.6769045886977,28955561.87474228,0.001595703,41469.98,9038217.30858757,0.003140625,36913.27,0.00365625,56324.5,39216.62,16104.25,0.003890625,0.001273438,34.60799,0.0008606731992284732,1204.2334346110842,26808820.0,0.001574219,40285.63,7383038.0,0.003091797,-0.0006015316227770753,0.0011037573102511884,-0.0003463060980198531,0.0005869095535696271
39912.640822920635,0.0036422370861704076,54722.93,37432.39,15983.12,0.003916016,0.001294922,36.337223007798485,0.0009421665311860395,1116.909956261645,24682913.740627933,0.00159375,38366.8,5601245.056228978,0.003048828,39843.41,0.003673828,58831.66,40810.51,16160.01,0.0039375,0.001210938,34.60799,0.0009045573338834369,1175.7479251654906,24621920.0,0.001597656,42752.41,8870581.0,0.003144532,-0.001298105484119123,0.0009181572429937663,-0.0005368925445666148,0.0006719599057445576
39816.7356782444,0.0036598732598382283,53407.82,35582.78,16160.01,0.003947266,0.001292969,31.2324910512603,0.0008255346146088344,1120.3963740900435,27354893.931094594,0.001597656,36886.35,6568109.941825109,0.003121094,39572.32,0.003703125,58014.53,40925.87,16346.51,0.004025391,0.001302734,28.83999,0.000829526697599507,1192.7941073729717,24543990.0,0.00159961,42271.74,10895570.0,0.003177735,-0.0004159636555819432,0.001054363770316952,-0.0011555520271054318,0.0017871357844296898
38746.45489967293,0.003633590140487141,57666.53,40624.02,15767.79,0.003941406,0.001246094,39.67760809167493,0.0008754363666092358,1148.964136529215,24957812.37009834,0.00159961,41723.78,7443737.806485267,0.003125,38922.45,0.0036875,57066.65,40051.06,16131.17,0.003921875,0.001207031,34.60799,0.0008894462835458327,1233.5641125396921,24318780.0,0.001605469,41193.12,10839390.0,0.003123047,-0.001145370886212378,0.0021100863449472857,-0.0007218667157457289,0.0018843511219455112
37562.91852551117,0.0036301312601386077,55772.7,38664.82,15837.0,0.003943359,0.001289063,34.87649319221869,0.0007836081884881409,1149.3027423814463,26550912.450506162,0.001607422,39595.39,5553971.784670445,0.003148438,37432.39,0.003626953,55882.29,38434.1,16158.09,0.003941406,0.001296875,36.53066,0.0009383239743670282,1173.7231342029438,24773870.0,0.001601563,39668.45,7623657.0,0.003072266,-0.0005978546809468695,0.0008806337628025768,-0.00040737039660703616,0.0007445909861086304
41771.161816131105,0.003665555353135379,57929.93,41058.54,15929.29,0.003921875,0.001220703,25.149959488815927,0.0008776977828511759,1136.8404067931006,27303568.801492844,0.001574219,42160.23,8399297.790757334,0.003134766,41689.17,0.003673828,59193.12,40931.64,16125.4,0.003951172,0.001240234,23.07199,0.0009733812669635857,1206.4221252764057,25235100.0,0.001595703,42800.47,10917930.0,0.003111328,-0.0011387763032706501,0.0023445621592839087,-0.001924816032968439,0.0011373062159137322
37527.58786368337,0.003703246602439835,55876.53,38864.77,15742.79,0.003949219,0.001294922,38.76543587126112,0.0009341632557518807,1212.0353546382346,25227209.88410111,0.001568359,40006.84,7399654.146177763,0.003085938,36467.21,0.003734375,56101.48,39628.07,15915.83,0.003912109,0.001285156,38.45333,0.000947575440020709,1130.0760131651425,25013320.0,0.001578125,39837.64,7612722.0,0.003119141,-0.0003658653991239442,0.0013753336927936387,-0.0007192843827092418,0.001005936351189684
38428.907762691044,0.0036641894833968113,55976.5,38778.25,16067.72,0.003994141,0.001318359,33.976853095628805,0.0007790925868653068,1114.0140850951898,27261464.964164305,0.001605469,40003.0,7214641.284112808,0.003109375,38516.77,0.00363086,56224.53,38932.07,16052.34,0.003966797,0.001304688,34.60799,0.0009261107010642516,1206.682536997814,26512560.0,0.001601563,40072.21,8804955.0,0.003125,-0.0017230598972840221,0.0011049901567847411,-0.0012764544936683011,0.0017196089689872289
40200.11072853541,0.0036662545955973742,56164.93,38882.08,16100.41,0.003939454,0.001277344,22.75169829338958,0.0009213797178335483,1166.9882839233915,26692674.56530026,0.001574219,40026.07,6884393.022038658,0.003123047,40258.71,0.003673828,58566.33,41569.96,16121.56,0.003898438,0.001220703,21.14933,0.0008963168349842264,1173.1925580308452,26705650.0,0.001601563,42535.14,11085730.0,0.003126953,-0.0018198690513715786,0.0009532501213372808,-0.00037017999517304883,0.0013247204616779094
37282.71029466474,0.0037024047260660192,55345.87,38253.37,16131.17,0.003970703,0.001304688,24.145918173706015,0.0009114414732486826,1174.7331419755255,26008806.396979626,0.001601563,39245.46,8599479.863078633,0.003115234,37572.74,0.003669922,55184.36,37903.44,16013.89,0.003898438,0.001261719,26.91733,0.0009437798629422793,1151.9793623459323,25593570.0,0.00159961,39143.56,6781454.0,0.003123047,-0.0015569412827021972,0.0005784515012966967,-0.0004895883004027979,0.0015236531641619037
35778.875220496615,0.00369310598856653,57401.2,40095.28,16288.83,0.004017578,0.001306641,32.63381414410462,0.0009236446451262518,1212.810892797734,26127713.56558628,0.001601563,41154.67,6266823.267466268,0.003164063,35473.19,0.003681641,54803.68,37368.94,15865.84,0.00397461,0.001308594,32.68533,0.0008674765197242842,1116.0565989172703,25448120.0,0.001566406,38651.36,5326716.0,0.003076172,-0.0004561947851957572,0.0008815808889207013,-0.0019905030087434836,0.0015126046468132888
37368.021833577746,0.0036919746056209815,55230.51,38278.36,16127.32,0.00396875,0.001302734,39.83236867549788,0.0009452176679766407,1173.108405902111,24102620.97980514,0.001582031,39097.41,6787711.028564371,0.003140625,37324.72,0.003648438,55282.42,38247.6,16088.87,0.003992188,0.001306641,38.45333,0.0009603624206142285,1158.0377723544048,25297320.0,0.001570313,39420.43,7809600.0,0.003121094,-0.0005735356982487734,0.0020502033838660214,-0.0010181575067726568,0.0009832838008711582
34946.14001464817,0.0036214176363936206,56138.01,38964.75,15971.59,0.003912109,0.001283203,27.666780409511368,0.0009662122451744639,1123.6173317510395,26044118.85683079,0.001544922,40114.5,6398316.230226965,0.0030625,34309.98,0.003625,53102.12,35665.46,15990.82,0.00396875,0.001328125,30.76266,0.0009477152115690699,1139.5885905278694,25680050.0,0.001576172,36928.65,7579916.0,0.003001953,-0.0012944972965232766,0.001599246345509354,-0.0018714750437350783,0.0014411573747560792
36943.908423646484,0.0036383059993548086,55367.02,38011.11,16079.26,0.003916016,0.001289063,26.189221491790107,0.0009333082088729671,1160.8655178772597,25281348.251150064,0.001566406,39105.11,6448813.8727855515,0.003117188,37095.92,0.003648438,54390.3,37955.35,16054.26,0.003923828,0.001271484,32.68533,0.0009785714997966972,1206.321269475474,24362070.0,0.001570313,39160.87,7601786.0,0.0030625,-0.0017094816950616496,0.0020654854151865992,-0.00039917173247553707,0.0014421912451714407
39080.97251131265,0.0035653556363963103,58072.21,40675.93,16217.69,0.003996094,0.001289063,33.51306570464402,0.0009585459092817151,1136.0462664290808,26095567.88812681,0.001595703,41775.69,11585602.53517426,0.003119141,38751.34,0.003619141,57287.76,39958.77,16429.18,0.0039375,0.001267578,34.60799,0.0009344433449718953,1200.7572055760731,25998700.0,0.001603516,41177.74,7689283.0,0.003130859,-0.000569133384741394,0.001897350614190313,-0.0008504827055518158,0.0016900474792555312
38227.94763401038,0.0036154426471037534,51675.5,35396.29,16071.57,0.003892578,0.00125,33.22105898196262,0.0008450673850048385,1110.5411695174753,24169692.98241753,0.001628906,35527.03,4349753.720203904,0.003078125,38053.41,0.003621094,57003.21,41131.6,16033.11,0.0039375,0.001310547,34.60799,0.0008452256775484082,1198.0242341675153,25001150.0,0.001601563,42344.8,10985060.0,0.00315625,-0.00045054825168245845,0.002303424063107969,-0.0012406901795928972,0.0013020754357251398
39715.704965766585,0.0036897209169333,59098.91,41889.13,15863.92,0.003955078,0.001246094,32.14042225413119,0.000963012902254616,1164.1391034243034,24270375.274921887,0.001566406,42733.18,8109468.73376072,0.003121094,40112.58,0.003695313,59387.31,40814.36,15911.99,0.003941406,0.001287109,34.60799,0.0009303059828147714,1225.7660802911216,23414480.0,0.001566406,42804.32,8608062.0,0.003148438,-0.00038346309424819525,0.0005202228443509551,-0.0006903758464992604,0.001111184661371228
36769.43020840198,0.0036793159342288686,54440.29,37203.59,16215.77,0.003890625,0.001300781,25.789897959422557,0.0009487033997070348,1195.0504765345468,24142917.895587154,0.001583984,38389.88,6714753.550648995,0.003087891,36951.72,0.003691406,55467.0,37516.99,16346.51,0.003951172,0.001292969,32.68533,0.0009360730370800757,1221.7349034834508,24631040.0,0.001603516,38755.18,8591164.0,0.003091797,-0.0005569280923456533,0.002066182772022201,-0.0016173049322743152,0.0017556681799891618
39926.84888798696,0.003622708445419351,52790.64,35963.47,16521.47,0.003884766,0.001322266,24.68781546819525,0.0009358244803024225,1101.1919071445536,28915793.832124747,0.001576172,36876.74,6708615.324913065,0.003058594,40352.92,0.003640625,57766.51,40356.76,16348.43,0.003921875,0.001246094,24.99466,0.0010062210185583385,1127.663639761071,27070150.0,0.001572266,41554.59,11443710.0,0.003095703,-0.0015673643646598487,0.0017658998215740584,-0.0006528070904186473,0.0008791485339868218
35447.60582445582,0.00360269025019197,56164.93,38918.61,16352.28,0.003941406,0.001287109,40.68551609765016,0.0009149851658548498,1155.2156165320835,28325790.097799625,0.001576172,40020.3,7647804.468313643,0.003085938,35569.32,0.00359375,54244.18,36390.3,16615.68,0.003898438,0.001289063,36.53066,0.0009778263666618537,1175.2053228050697,28791440.0,0.001572266,37864.99,5337651.0,0.003064453,0.00044142364845514855,0.0017059362689703437,-0.0013774586362603086,0.0011436968134660413
37859.575201934254,0.0036451877961733658,55320.88,38266.83,16133.09,0.003943359,0.00128125,26.30118563713061,0.0008691094159347761,1156.3338851309047,25339708.02072319,0.001601563,39362.74,7650967.652018329,0.00309375,37838.07,0.003646485,55953.43,37820.77,16481.09,0.003939454,0.001257813,30.76266,0.0009070466349540867,1153.71352431828,24653400.0,0.001595703,38957.06,9943594.0,0.00309961,0.0012281193735412944,0.0007264929179880418,-0.00046742704225161846,0.0008725985679310612
38892.91949909352,0.0036395912318259857,56507.16,38824.4,15860.07,0.00397461,0.001271484,27.970997523518605,0.0009130544351082761,1122.8248577761162,25298679.917417787,0.00159961,40525.96,7588851.568613825,0.003140625,38607.14,0.003623047,57714.6,40420.21,16358.04,0.003919922,0.001285156,34.60799,0.0009637084200664877,1253.081282798867,26345210.0,0.001576172,41616.11,11237700.0,0.003121094,-0.0013744714362961393,0.001308786890740526,-0.0013356236152971082,0.0019831432636322386
38588.40958682607,0.003705113905926205,55476.61,37630.43,16240.76,0.0039375,0.001296875,28.114198402911118,0.0009363803358859901,1152.3873048182747,24652375.442618135,0.001560547,39057.04,7130882.526585569,0.003113281,38276.44,0.003732422,56461.02,39160.87,16352.28,0.004029297,0.001298828,24.99466,0.0009330617516212702,1165.4292669698705,25318270.0,0.001603516,40285.63,6858015.0,0.003142578,-0.0005233928700783308,0.0024196290507863057,-0.0006242221713249431,0.0012769259824209425
37265.358874783626,0.0037103252208882933,57160.87,40108.74,15985.05,0.003904297,0.001210938,24.894940646938117,0.0009282875002249139,1188.322548715355,27852353.46064942,0.001623047,41171.97,7998596.340741475,0.003150391,37076.7,0.003675781,55822.69,38526.39,16140.78,0.003976563,0.001294922,28.83999,0.0009254705231141093,1145.590054085391,26690180.0,0.001597656,39703.05,8166074.0,0.003125,-0.0003619086598489402,0.0007416501194058964,-0.0017898071630421098,0.001738338845285844
38750.95038341152,0.003709016357950664,54649.86,36711.39,16284.98,0.003875,0.001320313,30.463351262747057,0.0008914358841752378,1165.1167484361447,25370361.43459865,0.001572266,38057.25,7286945.583131143,0.00309375,38874.39,0.003705078,57781.89,40723.99,16061.95,0.003925781,0.001224609,36.53066,0.0008267051011995153,1119.387684948538,24974410.0,0.001597656,41700.71,8050234.0,0.003140625,-0.0006112661653087271,0.001506770621310473,-0.0012624452639698547,0.0015977251511855102
35163.906140463136,0.0036793727823656694,59016.24,42023.71,16194.62,0.004,0.001296875,34.163062739526175,0.0007925338881788224,1140.5751326997647,27977939.20364386,0.001570313,42933.14,12594306.991329787,0.003181641,35569.32,0.003644531,53227.09,36126.9,15948.52,0.00400586,0.001318359,36.53066,0.0009445738658682525,1132.9618542639037,25686260.0,0.001603516,37036.32,6103308.0,0.003123047,-0.00030405270294026434,0.0012318915022332243,-0.0012310177844581122,0.0013434164265843473
33725.331482289635,0.0037303543169338238,51935.06,34698.36,16621.45,0.003892578,0.001292969,26.653008543951938,0.000802402984517057,1182.3819179956402,24980482.86189332,0.001572266,35711.6,5435337.238828232,0.003060547,34098.48,0.003712891,54742.15,38161.08,16040.8,0.003910156,0.001294922,30.76266,0.0009930817697015148,1222.5211389593162,25770590.0,0.001582031,39520.41,8704782.0,0.00306836,-0.0006182667212030545,0.002322614614820661,-0.0017926420173105338,0.0008914901695063008
40729.82633476104,0.0037025511171997895,56484.09,39314.68,15975.43,0.003988281,0.001292969,38.83728585209821,0.0009545884555730572,1166.7506210728882,27421638.577003174,0.001601563,40470.2,5422975.763262709,0.003142578,41216.2,0.003664063,59056.61,42396.71,16000.43,0.004023438,0.001296875,36.53066,0.0009723940910879533,1229.7665852334653,26477100.0,0.001607422,43400.34,8629948.0,0.003210938,-0.0012085685774678478,0.0008309526762920961,-0.0005017599382617243,0.0021183894143383627
36448.89241412621,0.0036487947935472356,55226.66,37943.82,15986.97,0.003943359,0.00128125,26.381497478798508,0.0009615004146072414,1178.7016178163738,24455866.02179936,0.001574219,39099.34,5777430.510271825,0.003119141,36044.22,0.003701172,54980.56,37680.41,16340.74,0.00397461,0.001310547,24.99466,0.0009188201953716553,1226.6314266965603,25214190.0,0.001597656,38864.77,6683007.0,0.003175781,-0.0013586982056236266,0.0010903877266542484,-0.0004551720943671478,0.0010311341053382086
